Timestamp,Slot,Track,Track_Objective,Platform_Target,ID,Product_Type,Category,Current_Status,Views_30d,eBay_Item_ID,Etsy_Listing_ID,Price_Target,SEO_Template,Primary_Search_Intent,Secondary_Keywords,Mockup_Mood,Jitter_Minutes,QA_Status,QA_Reason,Risk_Guard,Fee_Impact_USD,Launch_Action,Stop_Rule,Source_Path,Notes
2026-05-07 10:54:57 -0400,32,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0006,Acrylic,Grimdark,Printify_Published_Mockups8,,406903252506,,$89.99,ROOM_USE_LONG_TAIL,moody desk display,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",reading_nook_warm_lamp,15,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0006_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,33,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0021,Poster,Academia,Printify_Published_Mockups8,,406903754696,,$34.99,ROOM_USE_LONG_TAIL,book nook decor,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",reading_nook_warm_lamp,40,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0021_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,34,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0017,Poster,Academia,Printify_Published_Mockups8,,406903730229,,$34.99,ROOM_USE_LONG_TAIL,study room poster,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",reading_nook_warm_lamp,39,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0017_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,35,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0025,Acrylic,Grimdark,Printify_Published_Mockups8,,406909232068,,$89.99,ROOM_USE_LONG_TAIL,collector shelf object,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",reading_nook_warm_lamp,34,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0025_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,36,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0028,Poster,Academia,Printify_Published_Mockups4,,406909220927,,$34.99,ROOM_USE_LONG_TAIL,dorm library print,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",quiet_luxury_apartment,14,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0028_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,37,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0082,Poster,Academia,Printify_Published_Mockups5,3,406902648209,,$34.99,ROOM_USE_LONG_TAIL,dark academia reading nook,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",quiet_luxury_apartment,15,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0082_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context.
2026-05-07 10:54:57 -0400,38,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0012,Acrylic,Grimdark,Printify_Published_Mockups4,,406909148324,,$89.99,ROOM_USE_LONG_TAIL,moody desk display,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",quiet_luxury_apartment,24,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0012_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,39,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0023,Acrylic,Grimdark,Printify_Published_Mockups8,,406909228840,,$89.99,ROOM_USE_LONG_TAIL,occult library art,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",quiet_luxury_apartment,13,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0023_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,40,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0082,Acrylic,Grimdark,Printify_Published_Mockups5,0,406902633400,,$89.99,ROOM_USE_LONG_TAIL,dark study room decor,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",quiet_luxury_apartment,9,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0082_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,41,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0026,Poster,Academia,Printify_Published_Mockups4,,406909164941,,$34.99,ROOM_USE_LONG_TAIL,scholar desk decor,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",meditation_corner_soft_shadow,22,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0026_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,42,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0022,Acrylic,Grimdark,Printify_Published_Mockups4,,406909226531,,$89.99,ROOM_USE_LONG_TAIL,smoky jade relic,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",meditation_corner_soft_shadow,29,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0022_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,43,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0034,Acrylic,Grimdark,Printify_Published_Mockups4,,406909242546,,$89.99,ROOM_USE_LONG_TAIL,gothic shelf decor,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",meditation_corner_soft_shadow,34,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0034_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,44,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Zen-0010,Acrylic,Zen,Printify_Published_Mockups8,0,406903213858,,$89.99,ROOM_USE_LONG_TAIL,meditation room wall art,"reading nook decor, meditation room wall art, tea room accent, quiet corner decor, dorm desk calm art, deep work visual",meditation_corner_soft_shadow,46,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Zen-0010_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,45,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0002,Poster,Academia,Printify_Published_Mockups5,0,406902600741,,$34.99,ROOM_USE_LONG_TAIL,book nook decor,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",meditation_corner_soft_shadow,12,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0002_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,46,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0032,Acrylic,Grimdark,Printify_Published_Mockups4,,406909238227,,$89.99,ROOM_USE_LONG_TAIL,dark study room decor,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",dorm_desk_clean_setup,44,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0032_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,47,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Zen-0002,Acrylic,Zen,Printify_Published_Mockups5,0,406902657898,,$89.99,ROOM_USE_LONG_TAIL,dorm desk calm art,"reading nook decor, meditation room wall art, tea room accent, quiet corner decor, dorm desk calm art, deep work visual",dorm_desk_clean_setup,39,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Zen-0002_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,48,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0018,Acrylic,Grimdark,Printify_Published_Mockups4,,406909222169,,$89.99,ROOM_USE_LONG_TAIL,smoky jade relic,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",dorm_desk_clean_setup,46,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0018_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,49,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0011,Poster,Academia,Printify_Published_Mockups4,0,406903250376,,$34.99,ROOM_USE_LONG_TAIL,dark academia reading nook,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",dorm_desk_clean_setup,31,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0011_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,50,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Zen-0008,Acrylic,Zen,Printify_Published_Mockups5,0,406903036452,,$89.99,ROOM_USE_LONG_TAIL,meditation room wall art,"reading nook decor, meditation room wall art, tea room accent, quiet corner decor, dorm desk calm art, deep work visual",dorm_desk_clean_setup,16,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Zen-0008_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,51,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0028,Acrylic,Grimdark,Printify_Published_Mockups8,,406909234435,,$89.99,ROOM_USE_LONG_TAIL,occult library art,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",library_shelf_collector_scene,37,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0028_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,52,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Grimdark-0083,Acrylic,Grimdark,Printify_Published_Mockups5,0,406902885214,,$89.99,ROOM_USE_LONG_TAIL,dark study room decor,"gothic shelf decor, moody desk display, occult library art, dark study room decor, collector shelf object, smoky jade relic",library_shelf_collector_scene,31,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0083_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,53,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0037,Poster,Academia,Printify_Published_Mockups8,,406909473606,,$34.99,ROOM_USE_LONG_TAIL,scholar desk decor,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",library_shelf_collector_scene,24,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0037_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,54,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Acrylic-Zen-0009,Acrylic,Zen,Printify_Published_Mockups8,0,406903047385,,$89.99,ROOM_USE_LONG_TAIL,deep work visual,"reading nook decor, meditation room wall art, tea room accent, quiet corner decor, dorm desk calm art, deep work visual",library_shelf_collector_scene,27,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Zen-0009_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,55,A_LOW_COMPETITION_NICHE,Force non-zero traffic through long-tail room-use and buyer-scene terms.,eBay/Etsy,Poster-Academia-0006,Poster,Academia,Printify_Published_Mockups5,0,406903042690,,$34.99,ROOM_USE_LONG_TAIL,dark academia reading nook,"dark academia reading nook, home library wall art, book nook decor, study room poster, scholar desk decor, dorm library print",library_shelf_collector_scene,44,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If 10 live tests get 0 views after 48h, downgrade category terms again before adding volume.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0006_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,56,B_HIGH_VOLUME_VALUE,Test broad-volume value terms with Rex-grade visuals and safe pricing.,eBay,Poster-Academia-0008,Poster,Academia,Printify_Published_Mockups4,0,406903046097,,$29.99-$34.99,HIGH_VOLUME_VALUE,wall art poster,"wall art poster, gallery wall decor, apartment wall art, poster print, room decor, quiet jade, premium aesthetic, giftable decor",reading_nook_warm_lamp,40,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If broad terms get impressions but no clicks, change cover/price; if 0 views, treat account/channel as distribution bottleneck.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0008_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,57,B_HIGH_VOLUME_VALUE,Test broad-volume value terms with Rex-grade visuals and safe pricing.,eBay,Acrylic-Grimdark-0030,Acrylic,Grimdark,Printify_Published_Mockups4,,406909235356,,$79.99-$89.99,HIGH_VOLUME_VALUE,desk display,"acrylic photo block, desk display, shelf decor, collector gift, office decor, quiet jade, premium aesthetic, giftable decor",reading_nook_warm_lamp,20,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If broad terms get impressions but no clicks, change cover/price; if 0 views, treat account/channel as distribution bottleneck.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0030_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,58,B_HIGH_VOLUME_VALUE,Test broad-volume value terms with Rex-grade visuals and safe pricing.,eBay,Acrylic-Grimdark-0010,Acrylic,Grimdark,Printify_Published_Mockups8,,406903756190,,$79.99-$89.99,HIGH_VOLUME_VALUE,shelf decor,"acrylic photo block, desk display, shelf decor, collector gift, office decor, quiet jade, premium aesthetic, giftable decor",reading_nook_warm_lamp,34,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If broad terms get impressions but no clicks, change cover/price; if 0 views, treat account/channel as distribution bottleneck.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0010_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,59,B_HIGH_VOLUME_VALUE,Test broad-volume value terms with Rex-grade visuals and safe pricing.,eBay,Poster-Zen-0005,Poster,Zen,Printify_Published_Mockups5,0,406903033377,,$29.99-$34.99,HIGH_VOLUME_VALUE,poster print,"wall art poster, gallery wall decor, apartment wall art, poster print, room decor, quiet jade, premium aesthetic, giftable decor",reading_nook_warm_lamp,44,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If broad terms get impressions but no clicks, change cover/price; if 0 views, treat account/channel as distribution bottleneck.",C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Zen-0005_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,60,B_HIGH_VOLUME_VALUE,Test broad-volume value terms with Rex-grade visuals and safe pricing.,eBay,Acrylic-Grimdark-0039,Acrylic,Grimdark,Printify_Published_Mockups4,,406910075457,,$79.99-$89.99,HIGH_VOLUME_VALUE,office decor,"acrylic photo block, desk display, shelf decor, collector gift, office decor, quiet jade, premium aesthetic, giftable decor",reading_nook_warm_lamp,27,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If broad terms get impressions but no clicks, change cover/price; if 0 views, treat account/channel as distribution bottleneck.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0039_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,61,B_HIGH_VOLUME_VALUE,Test broad-volume value terms with Rex-grade visuals and safe pricing.,eBay,Acrylic-Grimdark-0016,Acrylic,Grimdark,Printify_Published_Mockups4,,406909215172,,$79.99-$89.99,HIGH_VOLUME_VALUE,acrylic photo block,"acrylic photo block, desk display, shelf decor, collector gift, office decor, quiet jade, premium aesthetic, giftable decor",quiet_luxury_apartment,34,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If broad terms get impressions but no clicks, change cover/price; if 0 views, treat account/channel as distribution bottleneck.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0016_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
2026-05-07 10:54:57 -0400,62,B_HIGH_VOLUME_VALUE,Test broad-volume value terms with Rex-grade visuals and safe pricing.,eBay,Acrylic-Grimdark-0008,Acrylic,Grimdark,Printify_Published_Mockups4,,406903746215,,$79.99-$89.99,HIGH_VOLUME_VALUE,desk display,"acrylic photo block, desk display, shelf decor, collector gift, office decor, quiet jade, premium aesthetic, giftable decor",quiet_luxury_apartment,31,READY,PASS,PASS_GUARDED,0.00,COPY_OR_PRICE_EXPERIMENT_ON_EXISTING_LISTING,"If broad terms get impressions but no clicks, change cover/price; if 0 views, treat account/channel as distribution bottleneck.",C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0008_Ready_for_Steaming\Cover_Mockup.png,Single artwork product: buyer receives the main design; extra imagery must remain concept/detail context. Zero-view or unknown-view item; prioritize search-intent rewrite over more volume.
